Date,Index,Sector 
2021-02-19,768.39,Industrials
2021-02-22,770.71,Industrials
2021-02-23,772.88,Industrials
2021-02-24,787.82,Industrials
2021-02-25,772.43,Industrials
2021-02-26,764.55,Industrials
2021-03-01,783.76,Industrials
2021-03-02,781.68,Industrials
2021-03-03,782.25,Industrials
2021-03-04,769.69,Industrials
2021-03-05,788.1,Industrials
2021-03-08,796.38,Industrials
2021-03-09,793.3,Industrials
2021-03-10,804.77,Industrials
2021-03-11,805.43,Industrials
2021-03-12,816.2,Industrials
2021-03-15,822.9,Industrials
2021-03-16,811.09,Industrials
2021-03-17,820.2,Industrials
2021-03-18,819.78,Industrials
2021-03-19,813.8,Industrials
2021-03-22,812.99,Industrials
2021-03-23,798.66,Industrials
2021-03-24,804.49,Industrials
2021-03-25,817.07,Industrials
2021-03-26,831.5,Industrials
2021-03-29,831.57,Industrials
2021-03-30,834.72,Industrials
2021-03-31,831.98,Industrials
2021-04-01,835.29,Industrials
2021-04-05,845.87,Industrials
2021-04-06,843.63,Industrials
2021-04-07,839.89,Industrials
2021-04-08,841.63,Industrials
2021-04-09,849.97,Industrials
2021-04-12,852.86,Industrials
2021-04-13,849,Industrials
2021-04-14,849.91,Industrials
2021-04-15,853.19,Industrials
2021-04-16,854.96,Industrials
2021-04-19,851.5,Industrials
2021-04-20,842.2,Industrials
2021-04-21,853.63,Industrials
2021-04-22,849.59,Industrials
2021-04-23,858.65,Industrials
2021-04-26,856.18,Industrials
2021-04-27,863.63,Industrials
2021-04-28,861.32,Industrials
2021-04-29,867.31,Industrials
2021-04-30,861.51,Industrials
2021-05-03,870.4,Industrials
2021-05-04,873.99,Industrials
2021-05-05,875.14,Industrials
2021-05-06,881.19,Industrials
2021-05-07,890.44,Industrials
2021-05-10,891.14,Industrials
2021-05-11,878.28,Industrials
2021-05-12,856.82,Industrials
2021-05-13,873.08,Industrials
2021-05-14,884.78,Industrials
2021-05-17,882.29,Industrials
2021-05-18,869.28,Industrials
2021-05-19,864.22,Industrials
2021-05-20,866,Industrials
2021-05-21,869.73,Industrials
2021-05-24,874.9,Industrials
2021-05-25,872.36,Industrials
2021-05-26,875.34,Industrials
2021-05-27,887.3,Industrials
2021-05-28,886.44,Industrials
2021-06-01,890.2,Industrials
2021-06-02,887.57,Industrials
2021-06-03,885.39,Industrials
2021-06-04,888.37,Industrials
2021-06-07,882.26,Industrials
2021-06-08,884.52,Industrials
2021-06-09,875.44,Industrials
2021-06-10,871.31,Industrials
2021-06-11,872.96,Industrials
2021-06-14,868.74,Industrials
2021-06-15,872.8,Industrials
2021-06-16,864.18,Industrials
2021-06-17,850.79,Industrials
2021-06-18,840.16,Industrials
2021-06-21,858.47,Industrials
2021-06-22,859.57,Industrials
2021-06-23,857.22,Industrials
2021-06-24,863.8,Industrials
2021-06-25,865.68,Industrials
2021-06-28,861.15,Industrials
2021-06-29,859.06,Industrials
2021-06-30,866.24,Industrials
2021-07-01,871.58,Industrials
2021-07-02,873.16,Industrials
2021-07-06,865.05,Industrials
2021-07-07,873.7,Industrials
2021-07-08,861.24,Industrials
2021-07-09,875.18,Industrials
2021-07-12,876.1,Industrials
2021-07-13,867.64,Industrials
2021-07-14,867.32,Industrials
2021-07-15,869.28,Industrials
2021-07-16,861.83,Industrials
2021-07-19,843.41,Industrials
2021-07-20,866.5,Industrials
2021-07-21,875.17,Industrials
2021-07-22,872.15,Industrials
2021-07-23,875.77,Industrials
2021-07-26,875.64,Industrials
2021-07-27,870.98,Industrials
2021-07-28,868.43,Industrials
2021-07-29,875.11,Industrials
2021-07-30,873.59,Industrials
2021-08-02,867.26,Industrials
2021-08-03,879.2,Industrials
2021-08-04,867.18,Industrials
2021-08-05,871.48,Industrials
2021-08-06,875.1,Industrials
2021-08-09,871.6,Industrials
2021-08-10,880.42,Industrials
2021-08-11,891.88,Industrials
2021-08-12,889.83,Industrials
2021-08-13,887.01,Industrials
2021-08-16,890.05,Industrials
2021-08-17,880.61,Industrials
2021-08-18,870.92,Industrials
2021-08-19,864.22,Industrials
2021-08-20,866.26,Industrials
2021-08-23,873.27,Industrials
2021-08-24,877.91,Industrials
2021-08-25,883.2,Industrials
2021-08-26,879.4,Industrials
2021-08-27,885.51,Industrials
2021-08-30,884.13,Industrials
2021-08-31,881.64,Industrials
2021-09-01,878.46,Industrials
2021-09-02,887.38,Industrials
2021-09-03,881.86,Industrials
2021-09-07,866.25,Industrials
2021-09-08,867.78,Industrials
2021-09-09,863.66,Industrials
2021-09-10,859.64,Industrials
2021-09-13,861.94,Industrials
2021-09-14,851.33,Industrials
2021-09-15,860.85,Industrials
2021-09-16,855.16,Industrials
2021-09-17,846.2,Industrials
2021-09-20,836.47,Industrials
2021-09-21,830.6,Industrials
2021-09-22,838.6,Industrials
2021-09-23,851.56,Industrials
2021-09-24,852.92,Industrials
2021-09-27,853.83,Industrials
2021-09-28,844.03,Industrials
2021-09-29,844.69,Industrials
2021-09-30,826.83,Industrials
2021-10-01,838.5,Industrials
2021-10-04,834.04,Industrials
2021-10-05,843.21,Industrials
2021-10-06,847.05,Industrials
2021-10-07,853.55,Industrials
2021-10-08,853.35,Industrials
2021-10-11,846.88,Industrials
2021-10-12,844.1,Industrials
2021-10-13,845.64,Industrials
2021-10-14,861.61,Industrials
2021-10-15,869.92,Industrials
2021-10-18,870.72,Industrials
2021-10-19,875.68,Industrials
2021-10-20,881.16,Industrials
2021-10-21,883.1,Industrials
2021-10-22,885.75,Industrials
2021-10-25,887.72,Industrials
2021-10-26,882.77,Industrials
2021-10-27,872.06,Industrials
2021-10-28,883.29,Industrials
2021-10-29,883.3,Industrials
2021-11-01,886,Industrials
2021-11-02,888.68,Industrials
2021-11-03,886.98,Industrials
2021-11-04,890.69,Industrials
2021-11-05,899.52,Industrials
2021-11-08,903.05,Industrials
2021-11-09,905.34,Industrials
2021-11-10,899.64,Industrials
2021-11-11,895.88,Industrials
2021-11-12,903.16,Industrials
2021-11-15,904.56,Industrials
2021-11-16,904.51,Industrials
2021-11-17,899.42,Industrials
2021-11-18,897.01,Industrials
2021-11-19,892.29,Industrials
2021-11-22,894.8,Industrials
2021-11-23,896.34,Industrials
2021-11-24,895.2,Industrials
2021-11-26,870.76,Industrials
2021-11-29,872.81,Industrials
2021-11-30,850.54,Industrials
2021-12-01,838.37,Industrials
2021-12-02,862.59,Industrials
2021-12-03,862.21,Industrials
2021-12-06,876.33,Industrials
2021-12-07,885.38,Industrials
2021-12-08,887.79,Industrials
2021-12-09,885.06,Industrials
2021-12-10,888.5,Industrials
2021-12-13,879.25,Industrials
2021-12-14,870.72,Industrials
2021-12-15,878.47,Industrials
2021-12-16,878.92,Industrials
2021-12-17,863.98,Industrials
2021-12-20,849.69,Industrials
2021-12-21,866.35,Industrials
2021-12-22,869.19,Industrials
2021-12-23,879.3,Industrials
2021-12-27,888.53,Industrials
2021-12-28,893.07,Industrials
2021-12-29,894.53,Industrials
2021-12-30,891.03,Industrials
2021-12-31,894.96,Industrials
2022-01-03,887.59,Industrials
2022-01-04,905.63,Industrials
2022-01-05,896.95,Industrials
2022-01-06,901.01,Industrials
2022-01-07,900.75,Industrials
2022-01-10,890.39,Industrials
2022-01-11,896.03,Industrials
2022-01-12,898.68,Industrials
2022-01-13,900.33,Industrials
2022-01-14,895.18,Industrials
2022-01-18,884.54,Industrials
2022-01-19,874.8,Industrials
2022-01-20,863.97,Industrials
2022-01-21,855.63,Industrials
2022-01-24,860.2,Industrials
2022-01-25,852.17,Industrials
2022-01-26,845.14,Industrials
2022-01-27,837.31,Industrials
2022-01-28,843.04,Industrials
2022-01-31,852.34,Industrials
2022-02-01,864.43,Industrials
2022-02-02,870.21,Industrials
2022-02-03,855.65,Industrials
2022-02-04,846.52,Industrials
2022-02-07,847.11,Industrials
2022-02-08,855.62,Industrials
2022-02-09,867.32,Industrials
2022-02-10,852.97,Industrials
2022-02-11,840.15,Industrials
2022-02-14,836.79,Industrials
2022-02-15,849.45,Industrials
2022-02-16,853.85,Industrials
2022-02-17,837.99,Industrials
2022-02-18,830.34,Industrials
2022-02-22,822.67,Industrials
2022-02-23,807.23,Industrials
2022-02-24,817.22,Industrials
2022-02-25,836.86,Industrials
2022-02-28,842.73,Industrials
2022-03-01,829.85,Industrials
2022-03-02,848.06,Industrials
2022-03-03,848.73,Industrials
2022-03-04,846.81,Industrials
2022-03-07,824.02,Industrials
2022-03-08,818.79,Industrials
2022-03-09,833.65,Industrials
2022-03-10,832.65,Industrials
2022-03-11,826,Industrials
2022-03-14,828.66,Industrials
2022-03-15,841.52,Industrials
2022-03-16,852.61,Industrials
2022-03-17,864.05,Industrials
2022-03-18,867.47,Industrials
2022-03-21,868.94,Industrials
2022-03-22,873.54,Industrials
2022-03-23,865.55,Industrials
2022-03-24,872,Industrials
2022-03-25,877.48,Industrials
2022-03-28,877.75,Industrials
2022-03-29,885.63,Industrials
2022-03-30,884.31,Industrials
2022-03-31,870.46,Industrials
2022-04-01,864.37,Industrials
2022-04-04,862.86,Industrials
2022-04-05,850.83,Industrials
2022-04-06,844.33,Industrials
2022-04-07,846.93,Industrials
2022-04-08,841.81,Industrials
2022-04-11,839.33,Industrials
2022-04-12,838.15,Industrials
2022-04-13,846.25,Industrials
2022-04-14,845.44,Industrials
2022-04-18,842.21,Industrials
2022-04-19,857.43,Industrials
2022-04-20,862.09,Industrials
2022-04-21,853.46,Industrials
2022-04-22,832.24,Industrials
2022-04-25,832.25,Industrials
2022-04-26,814,Industrials
2022-04-27,816.88,Industrials
2022-04-28,826.23,Industrials
2022-04-29,804.56,Industrials
2022-05-02,805.92,Industrials
2022-05-03,811.56,Industrials
2022-05-04,834.85,Industrials
2022-05-05,812.62,Industrials
2022-05-06,807.37,Industrials
2022-05-09,787.95,Industrials
2022-05-10,782.85,Industrials
2022-05-11,775.59,Industrials
2022-05-12,776.66,Industrials
2022-05-13,786.26,Industrials
2022-05-16,784.94,Industrials
2022-05-17,802.83,Industrials
2022-05-18,772.7,Industrials
2022-05-19,765.4,Industrials
2022-05-20,757.2,Industrials
2022-05-23,769.57,Industrials
2022-05-24,768.63,Industrials
2022-05-25,773.54,Industrials
2022-05-26,788.97,Industrials
2022-05-27,805.12,Industrials
2022-05-31,798.27,Industrials
2022-06-01,793.32,Industrials
2022-06-02,808.34,Industrials
2022-06-03,805.43,Industrials
2022-06-06,808.67,Industrials
2022-06-07,819.64,Industrials
2022-06-08,804.65,Industrials
2022-06-09,788.81,Industrials
2022-06-10,765.48,Industrials
2022-06-13,742.31,Industrials
2022-06-14,740.45,Industrials
2022-06-15,747.92,Industrials
2022-06-16,722.66,Industrials
2022-06-17,720.96,Industrials
2022-06-21,733.82,Industrials
2022-06-22,729.9,Industrials
2022-06-23,726.06,Industrials
2022-06-24,751.42,Industrials
2022-06-27,749.55,Industrials
2022-06-28,740.94,Industrials
2022-06-29,736.35,Industrials
2022-06-30,738.41,Industrials
2022-07-01,745.11,Industrials
2022-07-05,733.72,Industrials
2022-07-06,738.19,Industrials
2022-07-07,746.95,Industrials
2022-07-08,743.51,Industrials
2022-07-11,738.54,Industrials
2022-07-12,736.16,Industrials
2022-07-13,727.32,Industrials
2022-07-14,723.08,Industrials
2022-07-15,734.53,Industrials
2022-07-18,730.13,Industrials
2022-07-19,756.29,Industrials
2022-07-20,761.87,Industrials
2022-07-21,767.07,Industrials
2022-07-22,764.72,Industrials
2022-07-25,768.31,Industrials
2022-07-26,764.25,Industrials
2022-07-27,776.32,Industrials
2022-07-28,792.4,Industrials
2022-07-29,808.28,Industrials
2022-08-01,809.29,Industrials
2022-08-02,800.77,Industrials
2022-08-03,808.58,Industrials
2022-08-04,811.11,Industrials
2022-08-05,812.82,Industrials
2022-08-08,812.2,Industrials
2022-08-09,809.19,Industrials
2022-08-10,827.15,Industrials
2022-08-11,830.99,Industrials
2022-08-12,843.18,Industrials
2022-08-15,845.16,Industrials
2022-08-16,848.93,Industrials
2022-08-17,842.34,Industrials
2022-08-18,845.08,Industrials
2022-08-19,834.36,Industrials
2022-08-22,818.13,Industrials
2022-08-23,819.66,Industrials
2022-08-24,822.33,Industrials
2022-08-25,834.87,Industrials
2022-08-26,805.58,Industrials
2022-08-29,802.04,Industrials
2022-08-30,790.2,Industrials
2022-08-31,783.36,Industrials
2022-09-01,784.43,Industrials
2022-09-02,776.67,Industrials
2022-09-06,777.89,Industrials
2022-09-07,790.56,Industrials
2022-09-08,792.76,Industrials
2022-09-09,803,Industrials
2022-09-12,807.86,Industrials
2022-09-13,777.27,Industrials
2022-09-14,775.84,Industrials
2022-09-15,767.56,Industrials
2022-09-16,751.77,Industrials
2022-09-19,761.79,Industrials
2022-09-20,752.38,Industrials
2022-09-21,742.32,Industrials
2022-09-22,731.27,Industrials
2022-09-23,717.6,Industrials
2022-09-26,709.46,Industrials
2022-09-27,707.27,Industrials
2022-09-28,723.1,Industrials
2022-09-29,709.87,Industrials
2022-09-30,700.6,Industrials
2022-10-03,722,Industrials
2022-10-04,747.2,Industrials
2022-10-05,742.89,Industrials
2022-10-06,734.78,Industrials
2022-10-07,720.66,Industrials
2022-10-10,723.01,Industrials
2022-10-11,723.1,Industrials
2022-10-12,717.22,Industrials
2022-10-13,732.98,Industrials
2022-10-14,716.63,Industrials
2022-10-17,732.72,Industrials
2022-10-18,750.01,Industrials
2022-10-19,744.84,Industrials
2022-10-20,730.61,Industrials
2022-10-21,749.96,Industrials
2022-10-24,760.09,Industrials
2022-10-25,770.33,Industrials
2022-10-26,772.98,Industrials
2022-10-27,781.82,Industrials
2022-10-28,800.42,Industrials
2022-10-31,797.71,Industrials
2022-11-01,797.24,Industrials
2022-11-02,783.19,Industrials
2022-11-03,791.34,Industrials
2022-11-04,803.92,Industrials
2022-11-07,812.48,Industrials
2022-11-08,819.46,Industrials
2022-11-09,807.6,Industrials
2022-11-10,841.77,Industrials
2022-11-11,840.9,Industrials
2022-11-14,835.18,Industrials
2022-11-15,841.64,Industrials
2022-11-16,835.1,Industrials
2022-11-17,833.02,Industrials
2022-11-18,838.94,Industrials
2022-11-21,842.06,Industrials
2022-11-22,848.4,Industrials
2022-11-23,851.7,Industrials
2022-11-25,854.86,Industrials
2022-11-28,839.42,Industrials
2022-11-29,844.62,Industrials
2022-11-30,858.06,Industrials
2022-12-01,858.03,Industrials
2022-12-02,863.37,Industrials
2022-12-05,848.65,Industrials
2022-12-06,838.91,Industrials
2022-12-07,837.76,Industrials
2022-12-08,842.55,Industrials
2022-12-09,835.7,Industrials
2022-12-12,849.99,Industrials
2022-12-13,853.02,Industrials
2022-12-14,851.42,Industrials
2022-12-15,830.55,Industrials
2022-12-16,826.54,Industrials
2022-12-19,822.28,Industrials
2022-12-20,823.45,Industrials
2022-12-21,838.65,Industrials
2022-12-22,828.14,Industrials
2022-12-23,832.86,Industrials
2022-12-27,835.58,Industrials
2022-12-28,824.6,Industrials
2022-12-29,834.7,Industrials
2022-12-30,831.4,Industrials
2023-01-03,833.12,Industrials
2023-01-04,840.73,Industrials
2023-01-05,831.6,Industrials
2023-01-06,854,Industrials
2023-01-09,850.41,Industrials
2023-01-10,855,Industrials
2023-01-11,863.19,Industrials
2023-01-12,868.1,Industrials
2023-01-13,867.03,Industrials
2023-01-17,859.73,Industrials
2023-01-18,843.87,Industrials
2023-01-19,826.29,Industrials
2023-01-20,837.89,Industrials
2023-01-23,847.05,Industrials
2023-01-24,852.53,Industrials
2023-01-25,848.01,Industrials
2023-01-26,852.73,Industrials
2023-01-27,855.73,Industrials
2023-01-30,847.44,Industrials
2023-01-31,861.96,Industrials
2023-02-01,868.1,Industrials
2023-02-02,874.82,Industrials
2023-02-03,870.28,Industrials
2023-02-06,868.47,Industrials
2023-02-07,870.62,Industrials
2023-02-08,865.51,Industrials
2023-02-09,857.89,Industrials
2023-02-10,864.22,Industrials
2023-02-13,871.83,Industrials
2023-02-14,869.36,Industrials
2023-02-15,874.82,Industrials
2023-02-16,865.28,Industrials
2023-02-17,870.74,Industrials
2023-02-21,850.77,Industrials
2023-02-22,848.54,Industrials
2023-02-23,851.92,Industrials
2023-02-24,846.99,Industrials
2023-02-27,854.04,Industrials
2023-02-28,851.88,Industrials
2023-03-01,855.08,Industrials
2023-03-02,865.34,Industrials
2023-03-03,874.52,Industrials
2023-03-06,872.77,Industrials
2023-03-07,861.7,Industrials
2023-03-08,863.67,Industrials
2023-03-09,851,Industrials
2023-03-10,835.48,Industrials
2023-03-13,830.38,Industrials
2023-03-14,839.14,Industrials
2023-03-15,818.08,Industrials
2023-03-16,828.48,Industrials
2023-03-17,815,Industrials
2023-03-20,826.06,Industrials
2023-03-21,835.38,Industrials
2023-03-22,819.46,Industrials
2023-03-23,817.61,Industrials
2023-03-24,820.48,Industrials
2023-03-27,827.24,Industrials
2023-03-28,831.74,Industrials
2023-03-29,843.55,Industrials
2023-03-30,845.47,Industrials
2023-03-31,856.59,Industrials
2023-04-03,858.21,Industrials
2023-04-04,838.88,Industrials
2023-04-05,827.97,Industrials
2023-04-06,827.76,Industrials
2023-04-10,835.19,Industrials
2023-04-11,840.11,Industrials
2023-04-12,842.91,Industrials
2023-04-13,846.09,Industrials
2023-04-14,845.07,Industrials
2023-04-17,851.74,Industrials
2023-04-18,855.69,Industrials
2023-04-19,855.09,Industrials
2023-04-20,853.51,Industrials
2023-04-21,851.44,Industrials
2023-04-24,853.37,Industrials
2023-04-25,837.71,Industrials
2023-04-26,822.05,Industrials
2023-04-27,838.37,Industrials
2023-04-28,846.11,Industrials
2023-05-01,850.77,Industrials
2023-05-02,841.85,Industrials
2023-05-03,838.62,Industrials
2023-05-04,829.44,Industrials
2023-05-05,841.93,Industrials
2023-05-08,838.82,Industrials
2023-05-09,840.28,Industrials
2023-05-10,837.56,Industrials
2023-05-11,832.15,Industrials
2023-05-12,832.24,Industrials
2023-05-15,836.46,Industrials
2023-05-16,825.06,Industrials
2023-05-17,839.09,Industrials
2023-05-18,844.69,Industrials
2023-05-19,842.42,Industrials
2023-05-22,842.45,Industrials
2023-05-23,832.07,Industrials
2023-05-24,821.53,Industrials
2023-05-25,824.03,Industrials
2023-05-26,830.39,Industrials
2023-05-30,828.48,Industrials
2023-05-31,816.88,Industrials
2023-06-01,827.19,Industrials
2023-06-02,851.69,Industrials
2023-06-05,845.64,Industrials
2023-06-06,850.74,Industrials
2023-06-07,864.24,Industrials
2023-06-08,865.78,Industrials
2023-06-09,863.48,Industrials
2023-06-12,869.48,Industrials
2023-06-13,879.55,Industrials
2023-06-14,876.99,Industrials
2023-06-15,890.25,Industrials
2023-06-16,888.91,Industrials
2023-06-20,882.17,Industrials
2023-06-21,887.17,Industrials
2023-06-22,880.85,Industrials
2023-06-23,874.25,Industrials
2023-06-26,881.18,Industrials
2023-06-27,892.24,Industrials
2023-06-28,891.9,Industrials
2023-06-29,900.26,Industrials
2023-06-30,908.09,Industrials
2023-07-03,908.72,Industrials
2023-07-05,903.24,Industrials
2023-07-06,896.56,Industrials
2023-07-07,898.61,Industrials
2023-07-10,911.11,Industrials
2023-07-11,922.06,Industrials
2023-07-12,920.19,Industrials
2023-07-13,921.59,Industrials
2023-07-14,918.53,Industrials
2023-07-17,922.4,Industrials
2023-07-18,927.62,Industrials
2023-07-19,927.15,Industrials
2023-07-20,930.92,Industrials
2023-07-21,926.65,Industrials
2023-07-24,928.85,Industrials
2023-07-25,927.64,Industrials
2023-07-26,933.79,Industrials
2023-07-27,926.15,Industrials
2023-07-28,931.88,Industrials
2023-07-31,934.02,Industrials
2023-08-01,936.97,Industrials
2023-08-02,926.84,Industrials
2023-08-03,921.18,Industrials
2023-08-04,915.16,Industrials
2023-08-07,926.67,Industrials
2023-08-08,922.41,Industrials
2023-08-09,921.61,Industrials
2023-08-10,919.02,Industrials
2023-08-11,919.97,Industrials
2023-08-14,920.24,Industrials
2023-08-15,908.52,Industrials
2023-08-16,903.49,Industrials
2023-08-17,895.89,Industrials
2023-08-18,896.96,Industrials
2023-08-21,895.72,Industrials
2023-08-22,893.9,Industrials
2023-08-23,902.79,Industrials
2023-08-24,891.79,Industrials
2023-08-25,899.43,Industrials
2023-08-28,906.49,Industrials
2023-08-29,913.52,Industrials
2023-08-30,917.54,Industrials
2023-08-31,912.89,Industrials
2023-09-01,917.58,Industrials
2023-09-05,902.08,Industrials
2023-09-06,897.77,Industrials
2023-09-07,894.94,Industrials
2023-09-08,890.79,Industrials
2023-09-11,890.73,Industrials
2023-09-12,887.43,Industrials
2023-09-13,881.52,Industrials
2023-09-14,890.21,Industrials
2023-09-15,885.46,Industrials
2023-09-18,886.46,Industrials
2023-09-19,882.34,Industrials
2023-09-20,878.91,Industrials
2023-09-21,864.62,Industrials
2023-09-22,861.67,Industrials
2023-09-25,865.64,Industrials
2023-09-26,852.5,Industrials
2023-09-27,859,Industrials
2023-09-28,862.66,Industrials
2023-09-29,857.57,Industrials
2023-10-02,849.73,Industrials
2023-10-03,843.45,Industrials
2023-10-04,846.68,Industrials
2023-10-05,841.3,Industrials
2023-10-06,852.5,Industrials
2023-10-09,866.19,Industrials
2023-10-10,871.17,Industrials
2023-10-11,876.6,Industrials
2023-10-12,868.42,Industrials
2023-10-13,860.99,Industrials
2023-10-16,870.04,Industrials
2023-10-17,872.77,Industrials
2023-10-18,851.56,Industrials
2023-10-19,843.88,Industrials
2023-10-20,835.2,Industrials
2023-10-23,831.31,Industrials
2023-10-24,837.28,Industrials
2023-10-25,826.65,Industrials
2023-10-26,822.99,Industrials
2023-10-27,815.8,Industrials
2023-10-30,825.79,Industrials
2023-10-31,832.11,Industrials
2023-11-01,834.83,Industrials
2023-11-02,851.96,Industrials
2023-11-03,858.95,Industrials
2023-11-06,856.73,Industrials
2023-11-07,854.53,Industrials
2023-11-08,856.86,Industrials
2023-11-09,854.76,Industrials
2023-11-10,866.21,Industrials
2023-11-13,867.01,Industrials
2023-11-14,884.71,Industrials
2023-11-15,886.47,Industrials
2023-11-16,885.93,Industrials
2023-11-17,891.12,Industrials
2023-11-20,894.01,Industrials
2023-11-21,893.54,Industrials
2023-11-22,895.24,Industrials
2023-11-24,897.85,Industrials
2023-11-27,892.65,Industrials
2023-11-28,890.49,Industrials
2023-11-29,893.39,Industrials
2013-10-31,542.63,IT
2013-11-01,543.46,IT
2013-11-04,545.25,IT
2013-11-05,545.02,IT
2013-11-06,549.45,IT
2013-11-07,542.69,IT
2013-11-08,548.53,IT
2013-11-11,549.14,IT
2013-11-12,550.9,IT
2013-11-13,556.51,IT
2013-11-14,554.07,IT
2013-11-15,555.54,IT
2013-11-18,551.81,IT
2013-11-19,549.42,IT
2013-11-20,547.82,IT
2013-11-21,553.5,IT
2013-11-22,552.53,IT
2013-11-25,552.14,IT
2013-11-26,554.41,IT
2013-11-27,559.85,IT
2013-11-29,562.36,IT
2013-12-02,560.61,IT
2013-12-03,562.69,IT
2013-12-04,563.64,IT
2013-12-05,562.17,IT
2013-12-06,566.47,IT
2013-12-09,567.89,IT
2013-12-10,566.62,IT
2013-12-11,561.83,IT
2013-12-12,557.93,IT
2013-12-13,556.38,IT
2013-12-16,561.77,IT
2013-12-17,561.93,IT
2013-12-18,566.19,IT
2013-12-19,567.1,IT
2013-12-20,571.8,IT
2013-12-23,580.13,IT
2013-12-24,581.32,IT
2013-12-26,583.08,IT
2013-12-27,581.94,IT
2013-12-30,581.26,IT
2013-12-31,585.48,IT
2014-01-02,579.24,IT
2014-01-03,576.47,IT
2014-01-06,575.11,IT
2014-01-07,580.39,IT
2014-01-08,580.86,IT
2014-01-09,577.61,IT
2014-01-10,578.77,IT
2014-01-13,572.92,IT
2014-01-14,583.82,IT
2014-01-15,590.6,IT
2014-01-16,590.18,IT
2014-01-17,586.94,IT
2014-01-21,589.86,IT
2014-01-22,589.82,IT
2014-01-23,587.7,IT
2014-01-24,575.63,IT
2014-01-27,569.81,IT
2014-01-28,566.02,IT
2014-01-29,560.71,IT
2014-01-30,569.03,IT
2014-01-31,570.33,IT
2014-02-03,557.98,IT
2014-02-04,560.89,IT
2014-02-05,560.92,IT
2014-02-06,567.6,IT
2014-02-07,575.87,IT
2014-02-10,577.69,IT
2014-02-11,584.33,IT
2014-02-12,586.08,IT
2014-02-13,591.33,IT
2014-02-14,592.6,IT
2014-02-18,593.24,IT
2014-02-19,590.12,IT
2014-02-20,591.89,IT
2014-02-21,589.9,IT
2014-02-24,592.95,IT
2014-02-25,591,IT
2014-02-26,591.72,IT
2014-02-27,595.78,IT
2014-02-28,595.09,IT
2014-03-03,589.9,IT
2014-03-04,599.01,IT
2014-03-05,599.56,IT
2014-03-06,599.6,IT
2014-03-07,597.83,IT
2014-03-10,597.11,IT
2014-03-11,596.05,IT
2014-03-12,597.5,IT
2014-03-13,588.16,IT
2014-03-14,584.21,IT
2014-03-17,591.95,IT
2014-03-18,599.96,IT
2014-03-19,596.83,IT
2014-03-20,600.71,IT
2014-03-21,598,IT
2014-03-24,595.91,IT
2014-03-25,600.22,IT
2014-03-26,592.33,IT
2014-03-27,588.69,IT
2014-03-28,591.48,IT
2014-03-31,596.36,IT
2014-04-01,604.21,IT
2014-04-02,604.07,IT
2014-04-03,600.6,IT
2014-04-04,587.18,IT
2014-04-07,582.77,IT
2014-04-08,587.7,IT
2014-04-09,596.87,IT
2014-04-10,581.92,IT
2014-04-11,575.11,IT
2014-04-14,581.14,IT
2014-04-15,583.8,IT
2014-04-16,589.93,IT
2014-04-17,588.13,IT
2014-04-21,590.69,IT
2014-04-22,593.19,IT
2014-04-23,587.83,IT
2014-04-24,594.08,IT
2014-04-25,585.95,IT
2014-04-28,591.43,IT
2014-04-29,595.8,IT
2014-04-30,597.59,IT
2014-05-01,597.47,IT
2014-05-02,596.13,IT
2014-05-05,598.5,IT
2014-05-06,591.44,IT
2014-05-07,590.5,IT
2014-05-08,590.83,IT
2014-05-09,591.85,IT
2014-05-12,600.6,IT
2014-05-13,601.1,IT
2014-05-14,597.59,IT
2014-05-15,592.85,IT
2014-05-16,596.63,IT
2014-05-19,601.57,IT
2014-05-20,598.65,IT
2014-05-21,603.48,IT
2014-05-22,604.14,IT
2014-05-23,610,IT
2014-05-27,616.06,IT
2014-05-28,613.97,IT
2014-05-29,618,IT
2014-05-30,618.45,IT
2014-06-02,617.35,IT
2014-06-03,616.74,IT
2014-06-04,618.33,IT
2014-06-05,623.31,IT
2014-06-06,626.02,IT
2014-06-09,627.94,IT
2014-06-10,628.74,IT
2014-06-11,627.15,IT
2014-06-12,621.24,IT
2014-06-13,625.26,IT
2014-06-16,625.45,IT
2014-06-17,626.68,IT
2014-06-18,630.07,IT
2014-06-19,628.82,IT
2014-06-20,626.77,IT
2014-06-23,628.39,IT
2014-06-24,625.19,IT
2014-06-25,628.75,IT
2014-06-26,627.78,IT
2014-06-27,631.47,IT
2014-06-30,632.46,IT
2014-07-01,639.21,IT
2014-07-02,639.34,IT
2014-07-03,642.67,IT
2014-07-07,642.56,IT
2014-07-08,636.23,IT
2014-07-09,639.27,IT
2014-07-10,637.4,IT
2014-07-11,640.15,IT
2014-07-14,645.08,IT
2014-07-15,643.81,IT
2014-07-16,650,IT
2014-07-17,641.5,IT
2014-07-18,650.05,IT
2014-07-21,649.56,IT
2014-07-22,655.16,IT
2014-07-23,656.34,IT
2014-07-24,656.35,IT
2014-07-25,654.82,IT
2014-07-28,655.99,IT
2014-07-29,652.57,IT
2014-07-30,654.17,IT
2014-07-31,641.32,IT
2014-08-01,638.72,IT
2014-08-04,642.99,IT
2014-08-05,636.95,IT
2014-08-06,635.61,IT
2014-08-07,632.73,IT
2014-08-08,637.14,IT
2014-08-11,640.8,IT
2014-08-12,639.5,IT
2014-08-13,646.79,IT
2014-08-14,647.56,IT
2014-08-15,648.29,IT
2014-08-18,655.17,IT
2014-08-19,659.66,IT
